split,tile,z,x,y,mae_rgb,psnr_rgb,global_ssim_luma,val_rs_path,generated_map_path,target_map_path
val,14_8003_5107,14,8003,5107,20.854294,20.071252,0.244400,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8003_5107.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8003_5107_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8003_5107.png
val,14_8003_5109,14,8003,5109,22.254919,18.775741,0.247598,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8003_5109.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8003_5109_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8003_5109.png
val,14_8003_5112,14,8003,5112,17.989679,19.946616,0.120019,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8003_5112.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8003_5112_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8003_5112.png
val,14_8004_5091,14,8004,5091,13.787704,22.641041,0.436988,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8004_5091.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8004_5091_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8004_5091.png
val,14_8004_5106,14,8004,5106,20.257782,20.391630,0.231675,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8004_5106.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8004_5106_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8004_5106.png
val,14_8005_5091,14,8005,5091,14.973277,22.192534,0.446283,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8005_5091.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8005_5091_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8005_5091.png
val,14_8006_5109,14,8006,5109,18.802429,19.942274,0.354795,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8006_5109.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8006_5109_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8006_5109.png
val,14_8006_5114,14,8006,5114,21.189356,18.899188,0.315206,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8006_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8006_5114_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8006_5114.png
val,14_8006_5118,14,8006,5118,19.666620,19.633801,0.245372,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8006_5118.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8006_5118_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8006_5118.png
val,14_8007_5104,14,8007,5104,20.769897,20.261986,0.258073,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8007_5104.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8007_5104_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8007_5104.png
val,14_8007_5120,14,8007,5120,21.453680,19.675976,0.241333,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8007_5120.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8007_5120_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8007_5120.png
val,14_8008_5115,14,8008,5115,20.100454,19.165608,0.265435,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8008_5115.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8008_5115_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8008_5115.png
val,14_8008_5126,14,8008,5126,6.092377,28.824104,0.529662,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8008_5126.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8008_5126_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8008_5126.png
val,14_8010_5093,14,8010,5093,20.743643,20.520400,0.522423,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5093.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8010_5093_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5093.png
val,14_8010_5105,14,8010,5105,23.469223,18.643156,0.339785,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5105.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8010_5105_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5105.png
val,14_8010_5106,14,8010,5106,21.760590,19.471543,0.242121,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5106.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8010_5106_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5106.png
val,14_8010_5114,14,8010,5114,17.834864,21.262050,0.336228,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8010_5114_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5114.png
val,14_8010_5115,14,8010,5115,17.110687,19.940666,0.383224,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5115.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8010_5115_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5115.png
val,14_8010_5120,14,8010,5120,20.957850,19.783595,0.300347,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5120.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8010_5120_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5120.png
val,14_8012_5108,14,8012,5108,19.019943,21.328410,0.541169,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8012_5108.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8012_5108_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8012_5108.png
val,14_8012_5113,14,8012,5113,20.888144,19.903585,0.357705,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8012_5113.png,experiments/03_scgm_subset_reproduction/outputs/scgm_convolutional_filter_ridge_generated_maps/14_8012_5113_conv_filter_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8012_5113.png
