split,tile,z,x,y,mae_rgb,psnr_rgb,global_ssim_luma,val_rs_path,generated_map_path,target_map_path
val,14_7989_5118,14,7989,5118,21.184809,21.182597,0.646197,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7989_5118.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7989_5118_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7989_5118.png
val,14_7989_5138,14,7989,5138,15.780273,23.349731,0.644722,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7989_5138.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7989_5138_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7989_5138.png
val,14_7990_5109,14,7990,5109,28.833532,16.476589,0.119863,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7990_5109.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7990_5109_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7990_5109.png
val,14_7990_5114,14,7990,5114,24.264765,17.604745,0.227223,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7990_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7990_5114_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7990_5114.png
val,14_7990_5116,14,7990,5116,28.899551,16.821417,0.168212,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7990_5116.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7990_5116_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7990_5116.png
val,14_7990_5130,14,7990,5130,16.890024,22.687357,0.520952,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7990_5130.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7990_5130_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7990_5130.png
val,14_7990_5140,14,7990,5140,19.702850,21.866407,0.699963,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7990_5140.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7990_5140_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7990_5140.png
val,14_7991_5104,14,7991,5104,19.361893,20.205983,0.015683,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7991_5104.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7991_5104_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7991_5104.png
val,14_7991_5114,14,7991,5114,25.881159,17.582756,0.236762,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7991_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7991_5114_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7991_5114.png
val,14_7991_5118,14,7991,5118,34.269695,15.882608,0.082819,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7991_5118.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7991_5118_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7991_5118.png
val,14_7991_5137,14,7991,5137,22.386679,19.553444,0.530705,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7991_5137.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7991_5137_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7991_5137.png
val,14_7991_5142,14,7991,5142,20.394623,20.771569,0.386214,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7991_5142.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7991_5142_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7991_5142.png
val,14_7992_5104,14,7992,5104,76.659317,10.112578,0.206377,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7992_5104.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7992_5104_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7992_5104.png
val,14_7992_5113,14,7992,5113,23.275244,19.425344,0.379340,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7992_5113.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7992_5113_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7992_5113.png
val,14_7992_5129,14,7992,5129,20.914072,21.470607,0.774045,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7992_5129.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7992_5129_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7992_5129.png
val,14_7992_5143,14,7992,5143,17.498215,21.213817,0.238118,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7992_5143.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7992_5143_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7992_5143.png
val,14_7993_5110,14,7993,5110,23.165756,18.997383,0.249129,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7993_5110.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7993_5110_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7993_5110.png
val,14_7993_5114,14,7993,5114,24.229416,18.106635,0.235965,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7993_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7993_5114_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7993_5114.png
val,14_7993_5116,14,7993,5116,19.851145,20.770982,0.338546,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7993_5116.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7993_5116_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7993_5116.png
val,14_7993_5117,14,7993,5117,29.903101,16.585576,0.165177,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7993_5117.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7993_5117_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7993_5117.png
val,14_7993_5122,14,7993,5122,18.086710,20.072824,0.313125,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7993_5122.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7993_5122_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7993_5122.png
val,14_7994_5132,14,7994,5132,20.345001,21.744413,0.801304,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7994_5132.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7994_5132_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7994_5132.png
val,14_7994_5135,14,7994,5135,19.836823,21.713310,0.662651,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7994_5135.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7994_5135_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7994_5135.png
val,14_7994_5137,14,7994,5137,20.597809,20.292285,0.340537,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7994_5137.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7994_5137_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7994_5137.png
val,14_7995_5113,14,7995,5113,22.751282,18.938573,0.258593,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7995_5113.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7995_5113_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7995_5113.png
val,14_7995_5116,14,7995,5116,32.188023,16.328905,0.198428,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7995_5116.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7995_5116_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7995_5116.png
val,14_7995_5117,14,7995,5117,24.848801,18.473338,0.249127,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7995_5117.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7995_5117_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7995_5117.png
val,14_7995_5120,14,7995,5120,31.929968,16.575796,0.139842,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7995_5120.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7995_5120_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7995_5120.png
val,14_7995_5127,14,7995,5127,58.702244,12.007925,0.159129,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7995_5127.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7995_5127_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7995_5127.png
val,14_7996_5109,14,7996,5109,30.413778,16.693816,0.195567,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7996_5109.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7996_5109_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7996_5109.png
val,14_7996_5110,14,7996,5110,21.462061,19.764627,0.256748,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7996_5110.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7996_5110_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7996_5110.png
val,14_7996_5122,14,7996,5122,65.248985,11.315307,-0.014723,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7996_5122.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7996_5122_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7996_5122.png
val,14_7996_5125,14,7996,5125,18.540482,20.704832,0.162049,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7996_5125.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7996_5125_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7996_5125.png
val,14_7996_5133,14,7996,5133,19.265610,20.269182,0.359991,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7996_5133.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7996_5133_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7996_5133.png
val,14_7996_5142,14,7996,5142,87.248047,9.211192,0.384732,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7996_5142.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7996_5142_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7996_5142.png
val,14_7997_5121,14,7997,5121,17.113413,20.733081,0.256103,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7997_5121.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7997_5121_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7997_5121.png
val,14_7997_5123,14,7997,5123,13.959645,22.782355,0.268827,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7997_5123.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7997_5123_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7997_5123.png
val,14_7998_5114,14,7998,5114,26.215540,16.630179,0.183533,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7998_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7998_5114_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7998_5114.png
val,14_7998_5120,14,7998,5120,18.389664,21.108404,0.363411,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7998_5120.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7998_5120_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7998_5120.png
val,14_7999_5112,14,7999,5112,26.096533,16.720248,0.182916,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7999_5112.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7999_5112_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7999_5112.png
val,14_7999_5114,14,7999,5114,35.969517,14.604376,0.112243,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7999_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7999_5114_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7999_5114.png
val,14_7999_5127,14,7999,5127,12.140106,24.396849,0.427388,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7999_5127.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_7999_5127_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7999_5127.png
val,14_8000_5112,14,8000,5112,31.036600,15.518992,0.171496,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8000_5112.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8000_5112_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8000_5112.png
val,14_8000_5113,14,8000,5113,21.282400,20.198961,0.352612,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8000_5113.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8000_5113_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8000_5113.png
val,14_8000_5116,14,8000,5116,21.752768,19.768031,0.301659,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8000_5116.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8000_5116_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8000_5116.png
val,14_8001_5111,14,8001,5111,30.136011,16.308255,0.184594,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8001_5111.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8001_5111_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8001_5111.png
val,14_8002_5104,14,8002,5104,22.250265,20.001188,0.340610,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8002_5104.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8002_5104_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8002_5104.png
val,14_8002_5117,14,8002,5117,28.331049,17.326122,0.219756,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8002_5117.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8002_5117_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8002_5117.png
val,14_8002_5127,14,8002,5127,111.310059,7.047240,0.263547,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8002_5127.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8002_5127_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8002_5127.png
val,14_8003_5107,14,8003,5107,20.629847,19.503383,0.140110,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8003_5107.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8003_5107_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8003_5107.png
val,14_8003_5109,14,8003,5109,22.824051,18.575410,0.395229,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8003_5109.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8003_5109_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8003_5109.png
val,14_8003_5112,14,8003,5112,23.300613,18.073023,0.267480,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8003_5112.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8003_5112_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8003_5112.png
val,14_8004_5091,14,8004,5091,16.390478,20.829081,0.223058,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8004_5091.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8004_5091_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8004_5091.png
val,14_8004_5106,14,8004,5106,27.390127,17.352596,0.006488,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8004_5106.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8004_5106_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8004_5106.png
val,14_8005_5091,14,8005,5091,21.780396,20.022207,0.589319,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8005_5091.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8005_5091_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8005_5091.png
val,14_8006_5109,14,8006,5109,22.834356,18.628771,0.408233,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8006_5109.png,experiments/03_scgm_subset_reproduction/outputs/scgm_mlp_generated_maps/14_8006_5109_mlp.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8006_5109.png
