split,tile,z,x,y,mae_rgb,psnr_rgb,global_ssim_luma,val_rs_path,generated_map_path,target_map_path
val,14_7983_5113,14,7983,5113,17.246176,21.869996,0.248728,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7983_5113.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7983_5113_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7983_5113.png
val,14_7983_5129,14,7983,5129,19.135569,21.431394,0.589182,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7983_5129.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7983_5129_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7983_5129.png
val,14_7983_5139,14,7983,5139,20.393850,19.838143,0.630893,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7983_5139.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7983_5139_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7983_5139.png
val,14_7984_5106,14,7984,5106,16.115005,21.761308,0.330887,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7984_5106.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7984_5106_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7984_5106.png
val,14_7985_5117,14,7985,5117,20.552221,20.996663,0.613639,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7985_5117.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7985_5117_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7985_5117.png
val,14_7985_5137,14,7985,5137,21.078186,19.915906,0.433018,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7985_5137.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7985_5137_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7985_5137.png
val,14_7987_5121,14,7987,5121,23.911112,19.671218,0.692024,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7987_5121.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7987_5121_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7987_5121.png
val,14_7987_5125,14,7987,5125,24.617590,18.408110,0.676742,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7987_5125.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7987_5125_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7987_5125.png
val,14_7987_5135,14,7987,5135,19.108164,20.657976,0.317109,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7987_5135.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7987_5135_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7987_5135.png
val,14_7988_5104,14,7988,5104,19.660696,21.304361,0.328547,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7988_5104.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7988_5104_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7988_5104.png
val,14_7988_5108,14,7988,5108,16.620123,20.043816,0.126216,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7988_5108.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7988_5108_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7988_5108.png
val,14_7988_5143,14,7988,5143,23.253958,19.900790,0.397578,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7988_5143.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7988_5143_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7988_5143.png
val,14_7989_5118,14,7989,5118,21.560816,20.571532,0.635402,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7989_5118.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7989_5118_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7989_5118.png
val,14_7989_5138,14,7989,5138,15.996547,23.171631,0.760596,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7989_5138.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7989_5138_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7989_5138.png
val,14_7990_5109,14,7990,5109,18.368475,20.577292,0.149513,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7990_5109.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7990_5109_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7990_5109.png
val,14_7990_5114,14,7990,5114,17.130783,20.099658,0.222793,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7990_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7990_5114_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7990_5114.png
val,14_7990_5116,14,7990,5116,14.911118,20.920143,0.142807,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7990_5116.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7990_5116_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7990_5116.png
val,14_7990_5130,14,7990,5130,28.308090,18.226975,0.655406,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7990_5130.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7990_5130_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7990_5130.png
val,14_7990_5140,14,7990,5140,25.008890,19.303053,0.732994,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7990_5140.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7990_5140_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7990_5140.png
val,14_7991_5104,14,7991,5104,17.038040,22.314801,0.341421,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7991_5104.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7991_5104_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7991_5104.png
val,14_7991_5114,14,7991,5114,12.919617,21.659527,0.357833,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7991_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7991_5114_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7991_5114.png
val,14_7991_5118,14,7991,5118,19.547943,21.111371,0.327706,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7991_5118.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7991_5118_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7991_5118.png
val,14_7991_5137,14,7991,5137,29.231878,17.643916,0.513048,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7991_5137.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7991_5137_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7991_5137.png
val,14_7991_5142,14,7991,5142,20.158106,21.160433,0.422138,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7991_5142.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7991_5142_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7991_5142.png
val,14_7992_5104,14,7992,5104,17.790903,22.271191,0.648668,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7992_5104.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7992_5104_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7992_5104.png
val,14_7992_5113,14,7992,5113,15.105647,22.913035,0.489061,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7992_5113.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7992_5113_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7992_5113.png
val,14_7992_5129,14,7992,5129,12.256413,25.386796,0.749520,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7992_5129.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7992_5129_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7992_5129.png
val,14_7992_5143,14,7992,5143,19.694006,21.270705,0.568372,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7992_5143.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7992_5143_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7992_5143.png
val,14_7993_5110,14,7993,5110,10.362213,23.676718,0.285260,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7993_5110.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7993_5110_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7993_5110.png
val,14_7993_5114,14,7993,5114,12.195419,21.642536,0.207792,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7993_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7993_5114_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7993_5114.png
val,14_7993_5116,14,7993,5116,11.536911,24.177472,0.332052,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7993_5116.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7993_5116_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7993_5116.png
val,14_7993_5117,14,7993,5117,15.538773,21.077066,0.203595,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7993_5117.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7993_5117_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7993_5117.png
val,14_7993_5122,14,7993,5122,19.898687,20.321229,0.415459,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7993_5122.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7993_5122_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7993_5122.png
val,14_7994_5132,14,7994,5132,14.758759,23.840847,0.800546,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7994_5132.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7994_5132_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7994_5132.png
val,14_7994_5135,14,7994,5135,28.593161,18.077073,0.699810,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7994_5135.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7994_5135_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7994_5135.png
val,14_7994_5137,14,7994,5137,25.789774,19.006219,0.690420,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7994_5137.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7994_5137_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7994_5137.png
val,14_7995_5113,14,7995,5113,16.559464,21.559016,0.253990,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7995_5113.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7995_5113_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7995_5113.png
val,14_7995_5116,14,7995,5116,16.246042,21.515121,0.195146,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7995_5116.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7995_5116_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7995_5116.png
val,14_7995_5117,14,7995,5117,14.138179,22.737433,0.244903,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7995_5117.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7995_5117_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7995_5117.png
val,14_7995_5120,14,7995,5120,15.721527,22.117971,0.307352,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7995_5120.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7995_5120_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7995_5120.png
val,14_7995_5127,14,7995,5127,12.183589,25.313227,0.647894,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7995_5127.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7995_5127_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7995_5127.png
val,14_7996_5109,14,7996,5109,15.893082,21.890265,0.248538,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7996_5109.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7996_5109_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7996_5109.png
val,14_7996_5110,14,7996,5110,13.992152,22.884594,0.250406,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7996_5110.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7996_5110_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7996_5110.png
val,14_7996_5122,14,7996,5122,25.588236,17.910997,0.404094,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7996_5122.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7996_5122_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7996_5122.png
val,14_7996_5125,14,7996,5125,16.428329,22.687746,0.397624,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7996_5125.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7996_5125_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7996_5125.png
val,14_7996_5133,14,7996,5133,17.621881,21.242381,0.437304,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7996_5133.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7996_5133_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7996_5133.png
val,14_7996_5142,14,7996,5142,13.259282,24.415843,0.639478,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7996_5142.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7996_5142_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7996_5142.png
val,14_7997_5121,14,7997,5121,23.225748,19.180202,0.435452,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7997_5121.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7997_5121_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7997_5121.png
val,14_7997_5123,14,7997,5123,11.580892,24.955241,0.389348,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7997_5123.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7997_5123_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7997_5123.png
val,14_7998_5114,14,7998,5114,19.892603,18.870662,0.176425,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7998_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7998_5114_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7998_5114.png
val,14_7998_5120,14,7998,5120,16.480743,22.493378,0.572541,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7998_5120.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7998_5120_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7998_5120.png
val,14_7999_5112,14,7999,5112,18.832270,19.120503,0.180039,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7999_5112.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7999_5112_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7999_5112.png
val,14_7999_5114,14,7999,5114,23.108423,18.226396,0.075752,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7999_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7999_5114_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7999_5114.png
val,14_7999_5127,14,7999,5127,7.687775,28.978879,0.752999,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_7999_5127.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_7999_5127_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_7999_5127.png
val,14_8000_5112,14,8000,5112,20.187210,18.476616,0.129162,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8000_5112.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_8000_5112_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8000_5112.png
val,14_8000_5113,14,8000,5113,14.862864,22.962462,0.315993,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8000_5113.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_8000_5113_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8000_5113.png
val,14_8000_5116,14,8000,5116,14.056621,23.070401,0.274446,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8000_5116.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_8000_5116_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8000_5116.png
val,14_8001_5111,14,8001,5111,17.568161,20.135985,0.165834,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8001_5111.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_8001_5111_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8001_5111.png
val,14_8002_5104,14,8002,5104,16.462744,22.428991,0.380394,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8002_5104.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_8002_5104_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8002_5104.png
val,14_8002_5117,14,8002,5117,13.760167,22.440749,0.255713,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8002_5117.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_8002_5117_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8002_5117.png
val,14_8002_5127,14,8002,5127,17.077841,22.504984,0.641031,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8002_5127.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_8002_5127_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8002_5127.png
val,14_8003_5107,14,8003,5107,12.887431,23.669187,0.323154,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8003_5107.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_8003_5107_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8003_5107.png
val,14_8003_5109,14,8003,5109,13.857396,21.199847,0.371386,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8003_5109.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_8003_5109_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8003_5109.png
val,14_8003_5112,14,8003,5112,17.687017,20.151170,0.253344,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8003_5112.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_8003_5112_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8003_5112.png
val,14_8004_5091,14,8004,5091,17.827951,21.251333,0.555965,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8004_5091.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_8004_5091_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8004_5091.png
val,14_8004_5106,14,8004,5106,14.355290,22.400552,0.198381,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8004_5106.png,experiments/03_scgm_subset_reproduction/outputs/scgm_learned_forest_generated_maps/14_8004_5106_learned_forest.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8004_5106.png
