split,tile,z,x,y,mae_rgb,psnr_rgb,global_ssim_luma,val_rs_path,generated_map_path,target_map_path
val,14_8007_5120,14,8007,5120,14.081726,23.171402,0.369188,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8007_5120.png,experiments/03_scgm_subset_reproduction/outputs/scgm_local_context_ridge_generated_maps/14_8007_5120_local_context_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8007_5120.png
val,14_8008_5115,14,8008,5115,15.829143,20.265239,0.266096,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8008_5115.png,experiments/03_scgm_subset_reproduction/outputs/scgm_local_context_ridge_generated_maps/14_8008_5115_local_context_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8008_5115.png
val,14_8008_5126,14,8008,5126,7.599329,27.692349,0.514048,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8008_5126.png,experiments/03_scgm_subset_reproduction/outputs/scgm_local_context_ridge_generated_maps/14_8008_5126_local_context_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8008_5126.png
val,14_8010_5093,14,8010,5093,17.921289,21.813375,0.519562,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5093.png,experiments/03_scgm_subset_reproduction/outputs/scgm_local_context_ridge_generated_maps/14_8010_5093_local_context_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5093.png
val,14_8010_5105,14,8010,5105,16.452646,20.809368,0.310666,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5105.png,experiments/03_scgm_subset_reproduction/outputs/scgm_local_context_ridge_generated_maps/14_8010_5105_local_context_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5105.png
val,14_8010_5106,14,8010,5106,14.850215,22.060287,0.191959,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5106.png,experiments/03_scgm_subset_reproduction/outputs/scgm_local_context_ridge_generated_maps/14_8010_5106_local_context_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5106.png
val,14_8010_5114,14,8010,5114,16.864279,21.327047,0.311158,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5114.png,experiments/03_scgm_subset_reproduction/outputs/scgm_local_context_ridge_generated_maps/14_8010_5114_local_context_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5114.png
val,14_8010_5115,14,8010,5115,18.350342,19.534256,0.370024,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5115.png,experiments/03_scgm_subset_reproduction/outputs/scgm_local_context_ridge_generated_maps/14_8010_5115_local_context_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5115.png
val,14_8010_5120,14,8010,5120,20.243637,19.660880,0.420041,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8010_5120.png,experiments/03_scgm_subset_reproduction/outputs/scgm_local_context_ridge_generated_maps/14_8010_5120_local_context_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8010_5120.png
val,14_8012_5108,14,8012,5108,17.621750,21.754635,0.459885,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8012_5108.png,experiments/03_scgm_subset_reproduction/outputs/scgm_local_context_ridge_generated_maps/14_8012_5108_local_context_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8012_5108.png
val,14_8012_5113,14,8012,5113,19.271210,20.221818,0.361728,data/raw/SCGM/extracted/TMGN_1814/val/rs_256/14_8012_5113.png,experiments/03_scgm_subset_reproduction/outputs/scgm_local_context_ridge_generated_maps/14_8012_5113_local_context_ridge.png,data/raw/SCGM/extracted/TMGN_1814/val/map_256/14_8012_5113.png
